Solution,Power,Latency,Cost
0,131.5283018626374,774.9410558885648,40.155712748888476
1,135.70015901674293,735.3784432213589,40.829196394865996
2,133.47692650714657,745.816541138506,39.556746902608914
3,132.2672375295508,737.4744969776007,40.66877158453844
4,132.67241526200962,737.1233571630779,41.45999968346612
5,177.9607412663344,1039.4122605144635,35.91656468370397
6,180.0699575425116,1058.011209957019,34.15288371175312
7,175.43823495945432,933.1086862859988,37.69822788725053
8,175.26841103804415,1041.0134210872707,34.53942687138236
9,179.60165800575905,1101.4413112939499,33.06480992436958
10,176.15286483281398,985.2230214576666,36.75979796794892
11,169.63714453636723,1024.6117814912125,37.629347569500254
12,180.44879489480627,1057.4175546922556,34.24782916935495
13,179.7059533856446,1108.535795042647,32.45658450324382
14,177.25670815394307,1064.9168476508962,34.462325047141306
15,181.6681164335268,1097.6229052120116,33.192103113549734
16,176.01300153407172,987.4720759322628,36.71792521611168
17,138.4932719317817,732.452335877117,45.007480102414625
18,141.67047593068528,724.7150537232344,45.38051452295459
19,154.121184881828,916.6917193233228,38.80785822140077
20,173.94967408178172,1040.8717499118839,36.43719013704988
21,163.8410029558257,982.4168882870465,38.33800533748051
22,159.19650418257402,913.1145902454657,39.149767637006036
23,175.32666874258828,1039.7072615519428,36.273724708212974
24,164.18394124847262,979.3911194200663,38.34152515017238
25,180.66375704920353,1097.8564847118791,32.80715333334975
