Solution,Power,Latency,Cost
0,137.67686888866436,718.1643299729814,42.80871842189859
1,137.2426414526513,748.4259628893946,39.3874906106498
2,146.1166065593723,710.492564437393,42.85596242605667
3,146.1080760957708,704.5870630580454,44.66209051279635
4,148.3628247387335,725.0980595808729,42.07642761100904
5,134.6933702917936,711.2621882955618,42.96494735316193
6,134.07227559441228,724.3084772019913,43.63525403419301
7,133.37446736045865,746.9933484673976,39.62109518055988
8,132.40891512002702,740.7783478762963,39.72136600427692
9,140.56204127196483,707.7511761505709,44.418065977057815
10,130.87209861048774,736.1619779583959,40.162989605763315
11,132.38445541166854,730.9244040256123,40.85675238658258
12,134.426033456128,729.9382482757845,41.07387949069817
13,134.12802096712642,721.7880957267157,42.190865033480556
14,134.52790984852177,727.963064016713,40.85917985348564
15,151.60231470421178,699.5982962430855,44.1754020450548
16,140.6656022283512,719.0869291145041,42.09865653855545
17,144.50859597865937,709.2156787545691,43.69176074702839
18,147.6492704928956,703.2054464618132,43.343702146088965
19,151.97663106520912,695.736003489382,44.52934847296531
20,147.4469064916901,707.6650966929243,43.04834852789033
21,145.70617832088888,708.7426227459719,43.0276349468153
22,154.48456130795728,691.5797250463123,44.23805587745468
23,143.96262343216148,713.6450088019825,42.61447049126208
24,147.31921967079927,704.7526274812703,43.21326760371975
25,146.77580514756065,700.8854148799683,44.272666439968354
26,140.07885714265916,707.7875574630332,44.04408118067935
27,140.30861119074913,708.7921681680143,43.99687979148737
28,142.29477314328932,707.634288710877,44.70690403164978
29,132.06094019299564,752.7983440633714,39.776574609519976
30,135.89971768024475,717.4230439193842,42.82489809240321
31,132.10106643647498,749.3516547253976,39.78351309095473
32,131.97379746174533,752.0229455363292,39.817962051835096
33,132.12038158385286,758.710657833984,39.64940948565892
34,131.98122462117067,751.8934873902878,39.81822068000576
35,133.01140341643392,726.6611138253678,42.72394907298075
36,131.46170155496068,753.4199234577184,39.710334817813056
37,132.69328747557904,750.7102645473768,39.18997461595558
38,137.69391014664563,725.4456458083092,41.74094282988788
39,133.81484917339606,749.0937850300311,38.981158806762664
